"taxon_name";"frequency";"ornamental";"crop";"wild";"cultivated";"native";"range";"trend";"threat_2018";"threat_1998";"PlantGrowthForm"
"Helichrysum plicatum";"s";"ornamental";NA;NA;"yes";NA;NA;NA;NA;NA;NA
"Helichrysum orientale";"s";"ornamental";NA;NA;"yes";NA;NA;NA;NA;NA;NA
"Helichrysum italicum";NA;"ornamental";NA;NA;"yes";NA;NA;NA;NA;NA;"shrub"
"Helichrysum stoechas";"s";"ornamental";NA;NA;"yes";NA;NA;NA;NA;NA;"shrub"
"Helictotrichon sempervirens";"z";"ornamental";NA;NA;"yes";NA;NA;NA;NA;NA;NA
"Helictotrichon desertorum";"s";"ornamental";NA;NA;"yes";NA;NA;NA;NA;NA;NA
"Helictotrichon parlatorei";NA;"ornamental";NA;"W";"yes";"native";"es";"=";"R";"*";NA
"Heliopsis helianthoides";"v";"ornamental";NA;NA;"yes";NA;NA;NA;NA;NA;NA
"Helleborus foetidus";"z";"ornamental";NA;"W";"yes";"native";"s";"=";"*";"*";NA
"Helleborus argutifolius";"z";"ornamental";NA;NA;"yes";NA;NA;NA;NA;NA;NA
"Helleborus niger";"v";"ornamental";NA;"W";"yes";"native";"ss";"=";"3";"3";NA
"Helleborus odorus";"s";"ornamental";NA;NA;"yes";NA;NA;NA;NA;NA;NA
"Helleborus orientalis";"s";"ornamental";NA;NA;"yes";NA;NA;NA;NA;NA;NA
"Helonias bullata";"s";"ornamental";NA;NA;"yes";NA;NA;NA;NA;NA;NA
"Hemerocallis fulva";"v";"ornamental";NA;"W";"yes";"established non-native";"nb";NA;"nb";"*";NA
"Hemerocallis dumortieri";"s";"ornamental";NA;NA;"yes";NA;NA;NA;NA;NA;NA
"Hemerocallis middendorffii";"s";"ornamental";NA;NA;"yes";NA;NA;NA;NA;NA;NA
"Hemerocallis minor";"z";"ornamental";NA;NA;"yes";NA;NA;NA;NA;NA;NA
"Hemerocallis lilioasphodelus";"z";"ornamental";NA;"W";"yes";"established non-native";"nb";NA;"nb";"*";NA
"Hemerocallis citrina";"s";"ornamental";NA;NA;"yes";NA;NA;NA;NA;NA;NA
"Hepatica nobilis";"z";"ornamental";NA;"W";"yes";"native";"mh";"=";"*";"*";NA
"Hepatica transsilvanica";"z";"ornamental";NA;NA;"yes";"established non-native";"nb";NA;"nb";"kN";NA
"Heracleum mantegazzianum";"v";"ornamental";NA;"W";"yes";"established non-native";"nb";NA;"nb";"*";NA
"Herniaria glabra";"z";NA;"crop";"W";"yes";"native";"h";"=";"*";"*";NA
"Hesperis matronalis";"v";"ornamental";NA;"W";"yes";"established non-native";"nb";NA;"nb";"*";NA
"Heterocentron elegans";"s";"ornamental";NA;NA;"yes";NA;NA;NA;NA;NA;NA
"Heuchera sanguinea";"v";"ornamental";NA;NA;"yes";NA;NA;NA;NA;NA;NA
"Heuchera cylindrica";"z";"ornamental";NA;NA;"yes";NA;NA;NA;NA;NA;NA
"Heuchera grossulariifolia";"s";"ornamental";NA;NA;"yes";NA;NA;NA;NA;NA;NA
"Heuchera richardsonii";"z";"ornamental";NA;NA;"yes";NA;NA;NA;NA;NA;NA
"Heuchera americana";"s";"ornamental";NA;NA;"yes";NA;NA;NA;NA;NA;NA
"Heuchera glabra";"s";"ornamental";NA;NA;"yes";NA;NA;NA;NA;NA;NA
"Heuchera micrantha";"s";"ornamental";NA;NA;"yes";NA;NA;NA;NA;NA;NA
"Hibiscus rosa-sinensis";"s";"ornamental";NA;NA;"yes";NA;NA;NA;NA;NA;"shrub"
"Hibiscus moscheutos";"s";"ornamental";NA;NA;"yes";NA;NA;NA;NA;NA;NA
"Hibiscus trionum";"s";"ornamental";NA;"W";"yes";NA;NA;NA;NA;NA;NA
"Hibiscus sabdariffa";"s";"ornamental";NA;NA;"yes";NA;NA;NA;NA;NA;NA
"Hieracium mixtum";"s";"ornamental";NA;NA;"yes";NA;NA;NA;NA;NA;NA
"Hieracium tomentosum";"s";"ornamental";NA;NA;"yes";NA;NA;NA;NA;NA;NA
"Hieracium waldsteinii";"s";"ornamental";NA;NA;"yes";NA;NA;NA;NA;NA;NA
"Hieracium villosum";"s";"ornamental";NA;"W";"yes";"native";"ss";"=";"*";"*";NA
"Hieracium glaucinum";"s";"ornamental";NA;"W";"yes";"native";"mh";"=";"*";"*";NA
"Hieracium umbellatum";"s";"ornamental";NA;"W";"yes";"native";"h";"<";"*";"*";NA
"Hippuris vulgaris";"z";"ornamental";NA;"W";"yes";"native";"mh";"<";"V";"3";NA
"Holcus mollis";"s";"ornamental";NA;"W";"yes";"native";"h";"=";"*";"*";NA
"Homogyne alpina";"s";"ornamental";NA;"W";"yes";"native";"s";"=";"*";"*";NA
"Homogyne sylvestris";"s";"ornamental";NA;NA;"yes";NA;NA;NA;NA;NA;NA
"Hordeum jubatum";"z";"ornamental";NA;"W";"yes";"established non-native";"nb";NA;"nb";"*";NA
"Hordeum vulgare";"v";NA;"crop";NA;"yes";NA;NA;NA;NA;NA;NA
"Horminum pyrenaicum";"s";"ornamental";NA;"W";"yes";"native";"es";"=";"R";"*";NA
"Hosta sieboldiana";"v";"ornamental";NA;NA;"yes";NA;NA;NA;NA;NA;NA
"Hosta sieboldii";"v";"ornamental";NA;NA;"yes";NA;NA;NA;NA;NA;NA
"Hosta lancifolia";"v";"ornamental";NA;NA;"yes";NA;NA;NA;NA;NA;NA
"Hosta plantaginea";"z";"ornamental";NA;NA;"yes";NA;NA;NA;NA;NA;NA
"Hosta ventricosa";"v";"ornamental";NA;NA;"yes";NA;NA;NA;NA;NA;NA
"Hottonia palustris";"s";"ornamental";NA;"W";"yes";"native";"mh";"<";"V";"3";NA
"Houstonia caerulea";"s";"ornamental";NA;NA;"yes";NA;NA;NA;NA;NA;NA
"Houttuynia cordata";"s";"ornamental";NA;NA;"yes";NA;NA;NA;NA;NA;NA
"Humulus lupulus";"s";"ornamental";"crop";NA;"yes";"native";"sh";"=";"*";"*";NA
"Hunnemannia fumariifolia";"s";"ornamental";NA;NA;"yes";NA;NA;NA;NA;NA;NA
"Hyacinthoides italica";"s";"ornamental";NA;NA;"yes";NA;NA;NA;NA;NA;NA
"Hyacinthoides non-scripta";"z";"ornamental";NA;"W";"yes";"native";"es";"=";"R";"*";NA
"Hyacinthoides hispanica";"z";"ornamental";NA;"W";"yes";NA;NA;NA;NA;NA;NA
"Hyacinthus orientalis";"c";"ornamental";NA;NA;"yes";NA;NA;NA;NA;NA;NA
"Hydrangea macrophylla";"s";"ornamental";NA;NA;"yes";NA;NA;NA;NA;NA;"shrub"
"Hydrastis canadensis";"s";"ornamental";NA;NA;"yes";NA;NA;NA;NA;NA;NA
"Hydrocharis morsus-ranae";"z";"ornamental";NA;"W";"yes";"native";"mh";"<";"V";"3";NA
"Hydrophyllum canadense";"s";"ornamental";NA;NA;"yes";NA;NA;NA;NA;NA;NA
"Hydrophyllum virginianum";"s";"ornamental";NA;NA;"yes";NA;NA;NA;NA;NA;NA
"Hylomecon japonica";"z";"ornamental";NA;NA;"yes";NA;NA;NA;NA;NA;NA
"Hyoscyamus niger";"s";NA;"crop";"W";"yes";"native";"mh";"<<";"3";"V";NA
"Hyoscyamus albus";"s";NA;"crop";NA;"yes";NA;NA;NA;NA;NA;NA
"Hypecoum leptocarpum";"s";"ornamental";NA;NA;"yes";NA;NA;NA;NA;NA;NA
"Hypecoum procumbens";"s";"ornamental";NA;NA;"yes";NA;NA;NA;NA;NA;NA
"Hypecoum imberbe";"s";"ornamental";NA;NA;"yes";NA;NA;NA;NA;NA;NA
"Hypericum coris";"s";"ornamental";NA;NA;"yes";NA;NA;NA;NA;NA;NA
"Hypericum androsaemum";"z";"ornamental";NA;NA;"yes";NA;NA;NA;NA;NA;"shrub"
"Hypericum kalmianum";"s";"ornamental";NA;NA;"yes";NA;NA;NA;NA;NA;"shrub"
"Hypericum reptans";"s";"ornamental";NA;NA;"yes";NA;NA;NA;NA;NA;NA
"Hypericum calycinum";"z";"ornamental";NA;NA;"yes";NA;NA;NA;NA;NA;"shrub"
"Hypericum orientale";"z";"ornamental";NA;NA;"yes";NA;NA;NA;NA;NA;NA
"Hypericum annulatum";NA;"ornamental";NA;NA;"yes";NA;NA;NA;NA;NA;NA
"Hypericum cerastoides";"s";"ornamental";NA;NA;"yes";NA;NA;NA;NA;NA;NA
"Hypericum olympicum";"z";"ornamental";NA;NA;"yes";NA;NA;NA;NA;NA;NA
"Hypericum perforatum";"s";"ornamental";"crop";NA;"yes";"native";"sh";"=";"*";"*";NA
"Hypericum ascyron";"s";"ornamental";NA;NA;"yes";NA;NA;NA;NA;NA;NA
"Hypericum tetrapterum";"z";"ornamental";NA;"W";"yes";"native";"h";"=";"*";"V";NA
"Hypochaeris uniflora";"s";"ornamental";NA;"W";"yes";"native";"es";"=";"R";"*";NA
"Hyssopus officinalis";"z";"ornamental";"crop";"W";"yes";"established non-native";"nb";NA;"nb";"*";NA
"Iberis saxatilis";"z";"ornamental";NA;NA;"yes";NA;NA;NA;NA;NA;NA
"Iberis sempervirens";"v";"ornamental";NA;NA;"yes";NA;NA;NA;NA;NA;"shrub"
"Iberis umbellata";"z";"ornamental";NA;"W";"yes";NA;NA;NA;NA;NA;NA
"Iberis amara";"z";"ornamental";NA;"W";"yes";"native";"ex";NA;"0";"1";NA
"Ibervillea lindheimeri";"s";"ornamental";NA;NA;"yes";NA;NA;NA;NA;NA;NA
"Ibicella lutea";"s";"ornamental";NA;NA;"yes";NA;NA;NA;NA;NA;NA
"Impatiens hawkeri";"s";"ornamental";NA;NA;"yes";NA;NA;NA;NA;NA;NA
"Impatiens repens";"s";"ornamental";NA;NA;"yes";NA;NA;NA;NA;NA;NA
"Impatiens balsamina";"z";"ornamental";NA;NA;"yes";NA;NA;NA;NA;NA;NA
"Impatiens niamniamensis";"s";"ornamental";NA;NA;"yes";NA;NA;NA;NA;NA;NA
"Impatiens glandulifera";"z";"ornamental";NA;"W";"yes";"established non-native";"nb";NA;"nb";"*";NA
"Impatiens sodenii";"s";"ornamental";NA;NA;"yes";NA;NA;NA;NA;NA;NA
"Impatiens walleriana";"z";"ornamental";NA;NA;"yes";NA;NA;NA;NA;NA;NA
"Impatiens marianae";"s";"ornamental";NA;NA;"yes";NA;NA;NA;NA;NA;NA
"Impatiens balfourii";"s";"ornamental";NA;NA;"yes";NA;NA;NA;NA;NA;NA
"Impatiens capensis";"s";"ornamental";NA;NA;"yes";"established non-native";"nb";NA;"nb";"*";NA
"Impatiens noli-tangere";"s";"ornamental";NA;"W";"yes";"native";"sh";"=";"*";"*";NA
"Incarvillea mairei";"z";"ornamental";NA;NA;"yes";NA;NA;NA;NA;NA;NA
"Incarvillea semiretschenskia";"s";"ornamental";NA;NA;"yes";NA;NA;NA;NA;NA;NA
"Incarvillea compacta";"s";"ornamental";NA;NA;"yes";NA;NA;NA;NA;NA;NA
"Incarvillea delavayi";"z";"ornamental";NA;NA;"yes";NA;NA;NA;NA;NA;NA
"Incarvillea sinensis";"s";"ornamental";NA;NA;"yes";NA;NA;NA;NA;NA;NA
"Incarvillea olgae";"s";"ornamental";NA;NA;"yes";NA;NA;NA;NA;NA;NA
"Indocalamus tessellatus";"s";"ornamental";NA;NA;"yes";NA;NA;NA;NA;NA;NA
"Inula racemosa";"s";"ornamental";NA;NA;"yes";NA;NA;NA;NA;NA;NA
"Inula helenium";"s";"ornamental";"crop";"W";"yes";"established non-native";"nb";NA;"nb";"*";NA
"Inula magnifica";"s";"ornamental";NA;NA;"yes";NA;NA;NA;NA;NA;NA
"Inula macrocephala";"s";"ornamental";NA;NA;"yes";NA;NA;NA;NA;NA;NA
"Inula acaulis";"s";"ornamental";NA;NA;"yes";NA;NA;NA;NA;NA;NA
"Inula candida";"s";"ornamental";NA;NA;"yes";NA;NA;NA;NA;NA;NA
"Inula royleana";"s";"ornamental";NA;NA;"yes";NA;NA;NA;NA;NA;NA
"Inula hookeri";"s";"ornamental";NA;NA;"yes";NA;NA;NA;NA;NA;NA
"Ionopsidium acaule";"s";"ornamental";NA;NA;"yes";NA;NA;NA;NA;NA;NA
"Ipheion uniflorum";"s";"ornamental";"crop";NA;"yes";NA;NA;NA;NA;NA;NA
"Ipomoea nil";"s";"ornamental";NA;NA;"yes";NA;NA;NA;NA;NA;NA
"Ipomoea quamoclit";"s";"ornamental";NA;NA;"yes";NA;NA;NA;NA;NA;NA
"Ipomoea lobata";"s";"ornamental";NA;NA;"yes";NA;NA;NA;NA;NA;NA
"Ipomoea tricolor";"z";"ornamental";NA;NA;"yes";NA;NA;NA;NA;NA;NA
"Ipomoea purpurea";"z";"ornamental";NA;NA;"yes";NA;NA;NA;NA;NA;NA
"Ipomoea hederacea";"s";"ornamental";NA;NA;"yes";NA;NA;NA;NA;NA;NA
"Ipomopsis rubra";"s";"ornamental";NA;NA;"yes";NA;NA;NA;NA;NA;NA
"Ipomopsis aggregata";"s";"ornamental";NA;NA;"yes";NA;NA;NA;NA;NA;NA
"Iris danfordiae";"z";"ornamental";NA;NA;"yes";NA;NA;NA;NA;NA;NA
"Iris winogradowii";"s";"ornamental";NA;NA;"yes";NA;NA;NA;NA;NA;NA
"Iris histrioides";"s";"ornamental";NA;NA;"yes";NA;NA;NA;NA;NA;NA
"Iris histrio";"s";"ornamental";NA;NA;"yes";NA;NA;NA;NA;NA;NA
"Iris reticulata";"v";"ornamental";NA;NA;"yes";NA;NA;NA;NA;NA;NA
"Iris pamphylica";"s";"ornamental";NA;NA;"yes";NA;NA;NA;NA;NA;NA
"Iris xiphium";"s";"ornamental";NA;NA;"yes";NA;NA;NA;NA;NA;NA
"Iris bucharica";"s";"ornamental";NA;NA;"yes";NA;NA;NA;NA;NA;NA
"Iris cycloglossa";"s";"ornamental";NA;NA;"yes";NA;NA;NA;NA;NA;NA
"Iris magnifica";"s";"ornamental";NA;NA;"yes";NA;NA;NA;NA;NA;NA
"Iris warleyensis";"s";"ornamental";NA;NA;"yes";NA;NA;NA;NA;NA;NA
"Iris vicaria";"s";"ornamental";NA;NA;"yes";NA;NA;NA;NA;NA;NA
"Iris reichenbachii";"s";"ornamental";NA;NA;"yes";NA;NA;NA;NA;NA;NA
"Iris suaveolens";"s";"ornamental";NA;NA;"yes";NA;NA;NA;NA;NA;NA
"Iris pumila";"z";"ornamental";NA;"W";"yes";"established non-native";"s";"(<)";"G";"kN";NA
"Iris lutescens";"s";"ornamental";NA;NA;"yes";NA;NA;NA;NA;NA;NA
"Iris pallida";"s";"ornamental";"crop";NA;"yes";"established non-native";"ss";"=";"*";"kN";NA
"Iris variegata";"s";"ornamental";NA;"W";"yes";"native";"es";"<";"1";"1";NA
"Iris × germanica";"v";"ornamental";"crop";"W";"yes";"native";"s";"=";"*";"*";NA
"Iris aphylla";"s";"ornamental";NA;"W";"yes";"native";"es";"<";"2";"2";NA
"Iris korolkowii";"s";"ornamental";NA;NA;"yes";NA;NA;NA;NA;NA;NA
"Iris humilis";"s";"ornamental";NA;NA;"yes";NA;NA;NA;NA;NA;NA
"Iris hoogiana";"s";"ornamental";NA;NA;"yes";NA;NA;NA;NA;NA;NA
"Iris stolonifera";"s";"ornamental";NA;NA;"yes";NA;NA;NA;NA;NA;NA
"Iris cristata";"s";"ornamental";NA;NA;"yes";NA;NA;NA;NA;NA;NA
"Iris lacustris";"s";"ornamental";NA;NA;"yes";NA;NA;NA;NA;NA;NA
"Iris tectorum";"s";"ornamental";NA;NA;"yes";NA;NA;NA;NA;NA;NA
"Iris gracilipes";"s";"ornamental";NA;NA;"yes";NA;NA;NA;NA;NA;NA
"Iris japonica";"s";"ornamental";NA;NA;"yes";NA;NA;NA;NA;NA;NA
"Iris foetidissima";"s";"ornamental";NA;NA;"yes";NA;NA;NA;NA;NA;NA
"Iris unguicularis";"s";"ornamental";NA;NA;"yes";NA;NA;NA;NA;NA;NA
"Iris setosa";"s";"ornamental";NA;NA;"yes";NA;NA;NA;NA;NA;NA
"Iris forrestii";"s";"ornamental";NA;NA;"yes";NA;NA;NA;NA;NA;NA
"Iris sibirica";"v";"ornamental";NA;"W";"yes";"native";"mh";"<<";"3";"3";NA
"Iris delavayi";"s";"ornamental";NA;NA;"yes";NA;NA;NA;NA;NA;NA
"Iris sanguinea";"v";"ornamental";NA;NA;"yes";NA;NA;NA;NA;NA;NA
"Iris chrysographes";"s";"ornamental";NA;NA;"yes";NA;NA;NA;NA;NA;NA
"Iris pseudacorus";"z";"ornamental";NA;"W";"yes";"native";"sh";"<";"*";"*";NA
"Iris spuria";"z";"ornamental";NA;"W";"yes";"native";"es";"<";"2";"2";NA
"Iris innominata";"s";"ornamental";NA;NA;"yes";NA;NA;NA;NA;NA;NA
"Iris ensata";"s";"ornamental";NA;NA;"yes";NA;NA;NA;NA;NA;NA
"Iris missouriensis";"s";"ornamental";NA;NA;"yes";NA;NA;NA;NA;NA;NA
"Iris ruthenica";"s";"ornamental";NA;NA;"yes";NA;NA;NA;NA;NA;NA
"Iris sintenisii";"s";"ornamental";NA;NA;"yes";NA;NA;NA;NA;NA;NA
"Iris fulva";"s";"ornamental";NA;NA;"yes";NA;NA;NA;NA;NA;NA
"Iris graminea";"z";"ornamental";NA;"W";"yes";"transient";NA;NA;NA;"*";NA
"Iris versicolor";"s";"ornamental";NA;"W";"yes";"transient";NA;NA;NA;"*";NA
"Iris orientalis";"s";"ornamental";NA;NA;"yes";NA;NA;NA;NA;NA;NA
"Iris laevigata";"s";"ornamental";NA;NA;"yes";NA;NA;NA;NA;NA;NA
"Isatis tinctoria";"s";NA;"crop";"W";"yes";"native";"mh";"<";"*";"*";NA
"Ismelia carinata";"v";"ornamental";NA;NA;"yes";NA;NA;NA;NA;NA;NA
"Isopyrum thalictroides";"z";"ornamental";NA;NA;"yes";NA;NA;NA;NA;NA;NA
"Ixiolirion tataricum";"s";"ornamental";NA;NA;"yes";NA;NA;NA;NA;NA;NA
"Jasione montana";"s";"ornamental";NA;"W";"yes";"native";"h";"<";"*";"*";NA
"Jasione laevis";"s";"ornamental";NA;"W";"yes";"native";"ss";"<";"3";"3";NA
"Jasione crispa";"s";"ornamental";NA;NA;"yes";NA;NA;NA;NA;NA;NA
"Jeffersonia diphylla";"s";"ornamental";NA;NA;"yes";NA;NA;NA;NA;NA;NA
"Juncus ensifolius";"s";"ornamental";NA;"W";"yes";"established non-native";"nb";NA;"nb";"kN";NA
"Juncus inflexus";NA;"ornamental";NA;"W";"yes";"native";"h";"=";"*";"*";NA
"Juncus effusus";"z";"ornamental";NA;"W";"yes";"native";"sh";"=";"*";"*";NA
"Juncus conglomeratus";"z";"ornamental";NA;"W";"yes";"native";"h";"<";"*";"*";NA
"Jurinea alata";"s";"ornamental";NA;NA;"yes";NA;NA;NA;NA;NA;NA
"Kalmia angustifolia";"s";"ornamental";NA;NA;"yes";"established non-native";"nb";NA;"nb";"*";"shrub"
"Kalmia polifolia";"s";"ornamental";NA;NA;"yes";NA;NA;NA;NA;NA;"shrub"
"Kernera saxatilis";"s";"ornamental";NA;"W";"yes";"native";"s";"=";"*";"*";NA
"Kirengeshoma palmata";"s";"ornamental";NA;NA;"yes";NA;NA;NA;NA;NA;NA
"Kitaibelia vitifolia";"s";"ornamental";NA;NA;"yes";NA;NA;NA;NA;NA;NA
"Knautia drymeia";"s";"ornamental";NA;"W";"yes";"native";"es";"<";"2";"*";NA
"Knautia orientalis";"s";"ornamental";NA;NA;"yes";NA;NA;NA;NA;NA;NA
"Knautia macedonica";"s";"ornamental";NA;NA;"yes";NA;NA;NA;NA;NA;NA
"Knautia arvensis";"s";"ornamental";NA;"W";"yes";"native";"sh";"=";"*";"*";NA
"Knautia dipsacifolia";"s";"ornamental";NA;"W";"yes";NA;NA;NA;NA;NA;NA
"Kniphofia ensifolia";"s";"ornamental";NA;NA;"yes";NA;NA;NA;NA;NA;NA
"Kniphofia × praecox";"s";"ornamental";NA;NA;"yes";NA;NA;NA;NA;NA;NA
"Kniphofia uvaria";"z";"ornamental";NA;NA;"yes";NA;NA;NA;NA;NA;NA
"Kniphofia linearifolia";"z";"ornamental";NA;NA;"yes";NA;NA;NA;NA;NA;NA
"Kniphofia citrina";"s";"ornamental";NA;NA;"yes";NA;NA;NA;NA;NA;NA
"Kniphofia pauciflora";"s";"ornamental";NA;NA;"yes";NA;NA;NA;NA;NA;NA
"Kniphofia triangularis";"s";"ornamental";NA;NA;"yes";NA;NA;NA;NA;NA;NA
"Kniphofia galpinii";"s";"ornamental";NA;NA;"yes";NA;NA;NA;NA;NA;NA
"Koeleria glauca";"z";"ornamental";"crop";"W";"yes";"native";"s";"<<";"2";"2";NA
"Lactuca virosa";NA;NA;"crop";NA;"yes";"native";"s";"=";"*";"*";NA
"Lactuca sativa";"v";NA;"crop";NA;"yes";NA;NA;NA;NA;NA;NA
"Lagenaria siceraria";"s";"ornamental";NA;NA;"yes";NA;NA;NA;NA;NA;NA
"Lagurus ovatus";"z";"ornamental";NA;"W";"yes";NA;NA;NA;NA;NA;NA
"Lallemantia peltata";"s";"ornamental";NA;NA;"yes";NA;NA;NA;NA;NA;NA
"Lallemantia canescens";"s";"ornamental";NA;NA;"yes";NA;NA;NA;NA;NA;NA
"Lamarckia aurea";"z";"ornamental";NA;NA;"yes";NA;NA;NA;NA;NA;NA
"Lamium orvala";"s";"ornamental";NA;NA;"yes";NA;NA;NA;NA;NA;NA
"Lamium garganicum";"s";"ornamental";NA;NA;"yes";NA;NA;NA;NA;NA;NA
"Lamium album";"s";"ornamental";NA;"W";"yes";"native";"sh";"=";"*";"*";NA
"Lamium maculatum";"z";"ornamental";NA;"W";"yes";"native";"h";"=";"*";"*";NA
"Lampranthus conspicuus";"v";"ornamental";NA;NA;"yes";NA;NA;NA;NA;NA;NA
"Lantana camara";"z";"ornamental";NA;NA;"yes";NA;NA;NA;NA;NA;"shrub"
"Lathyrus vernus";"s";"ornamental";NA;"W";"yes";"native";"h";"=";"*";"*";NA
"Lathyrus transsylvanicus";"s";"ornamental";NA;NA;"yes";NA;NA;NA;NA;NA;NA
"Lathyrus grandiflorus";"s";"ornamental";NA;NA;"yes";NA;NA;NA;NA;NA;NA
"Lathyrus sativus";"s";NA;"crop";NA;"yes";NA;NA;NA;NA;NA;NA
"Lathyrus odoratus";"v";"ornamental";NA;NA;"yes";NA;NA;NA;NA;NA;NA
"Lathyrus sylvestris";"s";"ornamental";NA;"W";"yes";"native";"h";"<";"*";"*";NA
"Lathyrus latifolius";"v";"ornamental";NA;"W";"yes";"established non-native";"nb";NA;"nb";"*";NA
"Lavandula angustifolia";"z";"ornamental";"crop";NA;"yes";NA;NA;NA;NA;NA;"shrub"
"Lavandula stoechas";"s";"ornamental";NA;NA;"yes";NA;NA;NA;NA;NA;"shrub"
"Layia glandulosa";"s";"ornamental";NA;NA;"yes";NA;NA;NA;NA;NA;NA
"Layia platyglossa";"s";"ornamental";NA;NA;"yes";NA;NA;NA;NA;NA;NA
"Layia chrysanthemoides";"s";"ornamental";NA;NA;"yes";NA;NA;NA;NA;NA;NA
"Legousia pentagonia";"s";"ornamental";NA;NA;"yes";NA;NA;NA;NA;NA;NA
"Legousia speculum-veneris";"s";"ornamental";NA;"W";"yes";"native";"s";"<<";"2";"3";NA
"Leonotis leonurus";"s";"ornamental";NA;NA;"yes";NA;NA;NA;NA;NA;NA
"Leontice leontopetalum";"s";"ornamental";NA;NA;"yes";NA;NA;NA;NA;NA;NA
"Leontopodium japonicum";"s";"ornamental";NA;NA;"yes";NA;NA;NA;NA;NA;NA
"Leontopodium souliei";"s";"ornamental";NA;NA;"yes";NA;NA;NA;NA;NA;NA
"Leontopodium calocephalum";"s";"ornamental";NA;NA;"yes";NA;NA;NA;NA;NA;NA
"Leontopodium leontopodioides";"s";"ornamental";NA;NA;"yes";NA;NA;NA;NA;NA;NA
"Leontopodium palibinianum";"s";"ornamental";NA;NA;"yes";NA;NA;NA;NA;NA;NA
"Lepidium sativum";"v";NA;"crop";"W";"yes";NA;NA;NA;NA;NA;NA
"Lepidium latifolium";NA;NA;"crop";"W";"yes";"native";"s";">";"*";"*";NA
"Leptinella atrata";"s";"ornamental";NA;NA;"yes";NA;NA;NA;NA;NA;NA
"Leptinella dioica";"s";"ornamental";NA;NA;"yes";NA;NA;NA;NA;NA;NA
"Leptinella squalida";"z";"ornamental";NA;NA;"yes";NA;NA;NA;NA;NA;NA
"Leptinella potentillina";"s";"ornamental";NA;NA;"yes";NA;NA;NA;NA;NA;NA
"Leucanthemella serotina";"v";"ornamental";NA;"W";"yes";"transient";NA;NA;NA;"*";NA
"Leucanthemopsis alpina";"s";"ornamental";NA;"W";"yes";"native";"es";"<";"2";"*";NA
"Leucanthemum halleri";"s";"ornamental";NA;"W";"yes";"native";"s";"=";"*";"*";NA
"Leucanthemum vulgare";"v";"ornamental";NA;"W";"yes";"native";"h";"<";"*";"*";NA
"Leucanthemum maximum";"v";"ornamental";NA;NA;"yes";NA;NA;NA;NA;NA;NA
"Leucojum vernum";"v";"ornamental";NA;"W";"yes";"native";"mh";"<";"V";"3";NA
"Leucojum aestivum";"s";"ornamental";NA;"W";"yes";"established non-native";"ss";"<";"3";"*";NA
"Leucophyta brownii";"z";"ornamental";NA;NA;"yes";NA;NA;NA;NA;NA;NA
"Leuzea conifera";"s";"ornamental";NA;NA;"yes";NA;NA;NA;NA;NA;NA
"Levisticum officinale";"v";NA;"crop";NA;"yes";NA;NA;NA;NA;NA;NA
"Lewisia brachycalyx";"s";"ornamental";NA;NA;"yes";NA;NA;NA;NA;NA;NA
"Lewisia nevadensis";"s";"ornamental";NA;NA;"yes";NA;NA;NA;NA;NA;NA
"Lewisia rediviva";"s";"ornamental";NA;NA;"yes";NA;NA;NA;NA;NA;NA
"Lewisia cotyledon";"z";"ornamental";NA;NA;"yes";NA;NA;NA;NA;NA;NA
"Lewisia columbiana";"s";"ornamental";NA;NA;"yes";NA;NA;NA;NA;NA;NA
"Leymus arenarius";"v";"ornamental";"crop";"W";"yes";"native";"s";"=";"*";"*";NA
"Leymus racemosus";"z";"ornamental";NA;NA;"yes";NA;NA;NA;NA;NA;NA
"Liatris spicata";"z";"ornamental";NA;NA;"yes";NA;NA;NA;NA;NA;NA
"Liatris pycnostachya";"s";"ornamental";NA;NA;"yes";NA;NA;NA;NA;NA;NA
"Ligularia japonica";"s";"ornamental";NA;NA;"yes";NA;NA;NA;NA;NA;NA
"Ligularia sibirica";"s";"ornamental";NA;NA;"yes";NA;NA;NA;NA;NA;NA
"Ligularia dentata";"z";"ornamental";NA;NA;"yes";NA;NA;NA;NA;NA;NA
"Ligularia hodgsonii";"s";"ornamental";NA;NA;"yes";NA;NA;NA;NA;NA;NA
"Ligularia yoshizoeana";"z";"ornamental";NA;NA;"yes";NA;NA;NA;NA;NA;NA
"Ligularia przewalskii";"s";"ornamental";NA;NA;"yes";NA;NA;NA;NA;NA;NA
"Ligularia macrophylla";"s";"ornamental";NA;NA;"yes";NA;NA;NA;NA;NA;NA
"Ligularia stenocephala";"s";"ornamental";NA;NA;"yes";NA;NA;NA;NA;NA;NA
"Ligularia wilsoniana";"s";"ornamental";NA;NA;"yes";NA;NA;NA;NA;NA;NA
"Ligularia veitchiana";"s";"ornamental";NA;NA;"yes";NA;NA;NA;NA;NA;NA
"Lilium hansonii";"s";"ornamental";NA;NA;"yes";NA;NA;NA;NA;NA;NA
"Lilium martagon";"z";"ornamental";NA;"W";"yes";"native";"mh";"<";"*";"*";NA
"Lilium canadense";"s";"ornamental";NA;NA;"yes";NA;NA;NA;NA;NA;NA
"Lilium superbum";"s";"ornamental";NA;NA;"yes";NA;NA;NA;NA;NA;NA
"Lilium pardalinum";"s";"ornamental";NA;NA;"yes";NA;NA;NA;NA;NA;NA
"Lilium candidum";"v";"ornamental";NA;NA;"yes";NA;NA;NA;NA;NA;NA
